id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag
274,907.38706,153.72554,0.42710689,-0.78288931,0.67265573,25,0,13,2.3410845,-0.92354271
275,2059.7974,155.25082,0.44257648,-0.7828083,0.053659938,25,0,22,2.7727225,-1.107266
276,5927.5731,154.9677,0.50036927,-0.8183971,-0.58198649,25,0,11,1.5744267,-0.49280608
277,5927.4684,154.91212,0.50036927,-0.29964945,-0.39518255,25,0,11,1.5744267,-0.49280608
278,8139.7048,155.69638,0.46917747,0.71813405,-0.27178225,25,0,105,14.433781,-2.8984503
279,1944.2736,155.89547,0.56842176,-0.86357212,0.22280566,25,0,8,1.2260181,-0.22124218
280,3017.2348,157.37732,0.47390742,-0.69524956,-0.046964868,25,0,50104,7223.9175,-9.6469319
281,4190.7147,157.74711,0.45697834,-0.55584896,-0.067839548,25,0,25,3.8456707,-1.4624302
282,6052.5349,157.15459,0.47248382,-0.34246132,-0.37513847,25,0,24,3.2705662,-1.2865574
283,3850.0488,159.6939,0.39593811,-0.35076201,0.26948354,25,0,13,1.9896915,-0.74696436
284,6287.9565,158.46797,0.38568845,0.13545215,-0.25155206,25,0,17,2.435369,-0.96641194
285,6933.0226,159.87544,0.43551743,0.24602532,-0.24424581,25,0,77,10.087933,-2.5095054
286,4125.5177,159.50466,0.40413666,-0.83640951,-0.0069932338,25,0,7,1.2370732,-0.23098848
287,4158.5924,159.43636,0.40797932,-0.55174887,-0.11941604,25,0,7,1.1511536,-0.15283316
288,2441.3268,160.71147,0.41681458,-0.76680517,0.19175845,25,0,11,1.6356084,-0.53419835
289,2156.9284,161.80774,0.42711427,-0.74384618,0.15113319,25,0,73,9.1868238,-2.4079135
290,2762.6124,162.14161,0.44474801,-0.82208389,-0.038747424,25,0,706,90.439934,-4.8909006
291,5291.3632,162.75232,0.4787134,-0.31549069,-0.1004617,25,0,10,1.7405913,-0.60174201
292,4981.5761,163.21548,0.49792673,-0.33721846,-0.31590673,25,0,14,2.129817,-0.82085573
293,5541.5423,162.9443,0.45834301,-0.2387701,-0.057492161,25,0,10,1.6857349,-0.56697317
294,6176.4097,163.40656,0.3515178,0.13668981,-0.30975292,25,0,12,1.810138,-0.64427921
295,8550.7264,162.86838,0.7247299,0.0083856275,0.012353586,25,0,4,1.0034015,-0.0036868841
296,2376.2734,164.31874,0.42790718,-0.76905888,-0.011162687,25,0,16,2.0180643,-0.76233748
297,3679.0521,164.09544,0.45811304,-0.57670891,-0.32612071,25,0,11,1.8850025,-0.68827982
298,501.76645,165.2685,0.37376097,-0.89308709,0.89852655,25,0,29,4.337101,-1.5929988
299,7928.4157,165.10083,0.39314467,0.65410048,-0.41573535,25,0,25,3.0057435,-1.1948798
300,501.00064,166.2291,0.47302394,-0.61512429,0.74556209,25,0,30,4.0034704,-1.5060916
301,838.65327,166.66202,0.40034909,-0.60870934,0.42695595,25,0,4,1.0217265,-0.023336632
302,6041.5098,168.1158,0.45321736,-0.35166368,-0.20351698,25,0,9,1.7716546,-0.62094764
303,3427.007,168.93325,0.44147246,-0.74459159,-0.106692,25,0,59,8.4419193,-2.316103
304,5943.595,169.75423,0.59781751,0.24636537,-0.17132559,25,0,18,2.356807,-0.93081005
305,1503.1478,169.92358,0.38713142,-0.99092156,0.32806972,25,0,13,1.6827506,-0.56504937
306,8641.5799,170.13296,0.42434688,0.66565281,-0.241355,25,0,10,1.4637691,-0.41368142
307,1742.1791,171.84306,0.43859049,-0.83241624,0.14281149,25,0,38,5.3885894,-1.8286877
308,2379.1683,169.83933,0.56967959,-0.22106129,0.64631569,25,0,8,1.037155,-0.039609197
309,9185.6986,171.73964,0.45205156,0.97871518,0.26316936,25,0,51,7.5070577,-2.1886744
310,4135.4431,171.69771,0.39480311,-0.49466941,-0.32721193,25,0,10,1.6884252,-0.56870455
311,6396.0793,173.18325,0.42037192,0.39913175,0.22534857,25,0,10,1.5496887,-0.47561116
312,551.28249,173.82489,0.37580475,-0.81227964,0.88824875,25,0,10,1.6931551,-0.57174183
313,3894.2154,173.4315,0.48811532,-0.64685917,-0.11915529,25,0,24,3.8486547,-1.4632724
314,3929.9876,173.60327,0.51823911,-0.57341135,-0.21880718,25,0,11,1.8124716,-0.64567804
315,4623.0334,173.6177,0.40917355,-0.64058721,-0.32709991,25,0,10,1.592101,-0.50492652
316,4782.7547,172.92609,0.49774828,-0.28274435,-0.092530038,25,0,41,6.1786842,-1.97724
317,5216.3333,173.85872,0.49587834,0.0072643165,-0.1075639,25,0,221,31.620951,-3.7499373
318,6807.9299,173.56172,0.42808695,0.35733107,-0.3417413,25,0,26,3.503587,-1.3612823
319,6874.0366,175.51256,0.52602733,0.12514864,0.14444074,25,0,15,2.044842,-0.77664939
320,1677.3047,175.58139,0.51543829,-0.93666786,0.10449325,25,0,35,4.9085083,-1.7273738
321,3421.2715,175.33459,0.52151957,-0.46826205,0.076347408,25,0,15,2.2658634,-0.88808432
322,4880.9883,175.7463,0.44076198,-0.37304688,-0.031719866,25,0,37,5.8088784,-1.9102307
323,2776.0004,177.80951,0.50985966,-0.77692741,0.060081441,25,0,57,7.8741727,-2.2405123
324,2797.2933,176.85192,0.30017728,-0.65293932,0.06098244,25,0,7,1.1103364,-0.11363647
325,3730.164,177.09769,0.48924226,-0.60960054,-0.34464369,25,0,10,1.4554042,-0.40745903
326,5471.4551,176.75018,0.46433321,-0.53662455,-0.1344963,25,0,13,1.7292422,-0.59463957
327,438.64388,178.36033,0.45211398,-0.86682969,0.40584185,25,0,11,1.8094873,-0.64388887
328,6903.7899,179.688,0.46352197,0.096272558,-0.28338825,25,0,17,2.4186394,-0.95892782
329,4873.8699,180.10889,0.46980731,-0.048655555,-0.38378149,25,0,14,2.2250462,-0.86834756
330,5694.3003,180.20771,0.41589471,-0.18014009,-0.15768752,25,0,26,4.4441237,-1.6194654
331,6359.2592,180.37463,0.47979615,0.06119547,-0.26953106,25,0,373,51.81572,-4.2861538
332,8655.187,180.32636,0.47963202,0.75697207,-0.079134461,25,0,7,1.1371142,-0.13951018
333,437.49635,179.91266,0.41210487,-0.99848169,0.18694811,25,0,8,1.5440141,-0.47162815
334,3499.0717,181.38169,0.48146997,-0.60868055,-0.077714428,25,0,36,5.0660138,-1.7616659
335,7498.6115,181.24911,0.38589095,0.73924798,-0.48525579,25,0,10,1.2955645,-0.28114763
336,108.91711,182.43764,0.46539672,-0.73946553,0.79369336,25,0,9,1.5299747,-0.46171062
337,1840.8886,182.98393,0.62117257,-0.87645245,0.18191851,25,0,11,1.3414056,-0.31890031
338,7222.6553,183.40593,0.40956678,0.15833326,-0.27467138,25,0,48,6.2883096,-1.9963348
339,108.3151,183.06678,0.46206447,-0.82530802,0.78661415,25,0,8,1.5082209,-0.44616239
340,403.46008,184.901,0.59146842,-0.87563878,0.64821589,25,0,12,1.767369,-0.6183181
341,1840.2233,183.38466,0.36416653,-0.56184316,0.57966478,25,0,10,1.4560548,-0.40794431
342,1864.9771,185.13101,0.4674221,-0.78404981,0.18529436,25,0,40,5.9961462,-1.9446805
343,2403.6072,184.09758,0.44351015,-0.91265225,-0.10305226,25,0,3908,510.40497,-6.7697872
344,3737.0904,183.93219,0.42652696,-0.56968176,-0.061111593,25,0,22,3.0191324,-1.1997054
345,8527.4669,184.32566,0.47514154,0.98073715,-0.15435787,25,0,76,10.394517,-2.5420108
346,447.09493,185.85327,0.43018406,-0.84751183,0.68679091,25,0,36,5.3178043,-1.8143309
347,4469.9451,184.86129,0.47963202,0.36658138,-0.19628898,25,0,7,1.1371142,-0.13951018
348,4146.6702,185.84618,0.4716628,-0.29833186,-0.059492735,25,0,84,12.526874,-2.7446067
349,1869.9086,187.19764,0.45925564,-0.93186796,-0.17705255,25,0,16,2.3751318,-0.93921931
350,6398.5724,186.61839,0.34326191,-0.10763978,-0.092194279,25,0,7,1.0151073,-0.01627985
351,677.11973,188.74145,0.48564877,-0.8168751,0.54145638,25,0,13,2.0588815,-0.78407839
352,3234.952,187.92048,0.55307617,-0.4651854,-0.34304978,25,0,7,1.1230747,-0.12602156
353,6577.3825,188.10816,0.50647621,0.13871481,-0.23645339,25,0,22,2.9014988,-1.156556
354,1457.1343,188.65426,0.51229747,-0.76759487,0.38071262,25,0,12,1.7152029,-0.58578877
355,3854.1703,189.42347,0.54948059,-0.21203297,-0.1759346,25,0,15,2.3159897,-0.91184157
356,4152.4724,189.57397,0.45707212,-0.60276198,-0.36624169,25,0,11,1.7235676,-0.59107081
357,675.99432,189.33723,0.60464035,-0.53042096,0.86231451,25,0,13,2.0545959,-0.78181607
358,913.18122,190.04308,0.5637175,-0.69583797,0.55961447,25,0,7,1.1287493,-0.13149369
359,354.44085,191.36566,0.36911974,-0.66189259,0.86685019,25,0,14,2.3805125,-0.94167615
360,5481.3069,192.7395,0.41307622,-0.27235544,-0.14457966,25,0,36,5.4280176,-1.8366031
361,8322.1729,192.46061,0.5765512,0.57432806,0.18541408,25,0,8,1.1561775,-0.1575613
362,4342.8559,193.58516,0.56967959,-0.60243815,-0.32111914,25,0,8,1.3828733,-0.35195598
363,7836.0128,193.66657,0.46130117,0.36571997,-0.042396599,25,0,7,1.0180916,-0.019467092
364,4408.1051,194.12723,0.44012265,-0.4405331,-0.14042513,25,0,27,4.371593,-1.6015993
365,2579.5956,195.93515,0.49772297,-0.89734924,0.074497328,25,0,26,3.8656788,-1.4680644
366,4464.341,195.65789,0.41556266,-0.014821591,-0.040939253,25,0,17,2.7706828,-1.106467
367,4723.0026,195.01261,0.57252073,-0.87610322,-0.15548897,25,0,13,1.8258605,-0.65366898
368,5426.9562,194.82593,0.35906609,-0.58927703,-0.17963685,25,0,11,1.7298927,-0.59504793
369,6271.5125,195.3994,0.44482228,0.056517508,-0.30058401,25,0,32,4.291348,-1.5814843
370,2040.2451,196.84191,0.32765531,-0.97957253,0.25826464,25,0,9,1.4333564,-0.39088548
371,3051.9456,197.77293,0.36116748,-0.42185536,-0.09843445,25,0,6,1.0906224,-0.094186058
372,4110.0988,197.77972,0.46608772,-0.90050024,-0.41258181,25,0,10,1.9502636,-0.7252333
373,9521.1996,196.98468,0.48540858,0.76402706,0.48295747,25,0,7,1.3420563,-0.31942682
374,780.16531,199.59088,0.4816282,-0.86369121,0.47740547,25,0,19,3.0826476,-1.2223097
375,742.22245,199.92642,0.55258921,-0.72664738,0.78641288,25,0,14,2.1110477,-0.81124514
376,1821.9092,200.01654,0.38818233,-0.89906269,0.15595283,25,0,103,13.854865,-2.8540058
377,2780.887,200.53033,0.56038166,-0.81949335,-0.0086540269,25,0,34,4.5689092,-1.6495313
378,4158.9629,200.15752,0.50944735,-0.53908008,-0.11270349,25,0,20,3.1819561,-1.2567354
379,5313.8629,200.10994,0.43531451,-0.31649888,-0.332816,25,0,81,11.067097,-2.6100843
380,779.45609,200.2101,0.45457268,-0.83666664,0.75612307,25,0,16,2.2996168,-0.90413869
381,794.77236,200.49176,0.4577957,-0.85521573,0.51159851,25,0,20,3.2100348,-1.2662744
382,1813.1823,201.49211,0.42754401,-0.93114853,0.22476344,25,0,105,13.713233,-2.8428496
383,2157.716,201.90557,0.36065612,-0.79413646,0.068867825,25,0,8,1.3862143,-0.3545759
384,6203.814,200.87112,0.53931969,-0.064781435,-0.24873759,25,0,37,5.0844269,-1.765605
385,4991.5973,202.86961,0.50972776,-0.26130119,-0.069809194,25,0,9,1.3969128,-0.36292325
386,8412.1408,203.10017,0.51639873,0.9285447,0.13590839,25,0,26,3.3444862,-1.3108235
387,684.96415,203.38773,0.42440318,-0.90241975,0.10184443,25,0,5,1.0709084,-0.07438084
388,1933.9946,203.45653,0.40180683,-0.94605953,0.10450306,25,0,23,3.6196256,-1.3966591
389,2157.3103,202.56333,0.49435398,-0.45239961,0.051131841,25,0,8,1.1645423,-0.16538819
390,3877.5738,203.20547,0.50730732,-0.73161304,-0.20849165,25,0,31,4.7781367,-1.6981464
391,124.07271,205.14531,0.43407737,-0.83248937,0.3602246,25,0,21,3.2458282,-1.2783138
392,4796.0305,204.8631,0.27570654,-0.40098551,-0.48474353,25,0,7,1.0989872,-0.10248161
393,5122.5381,205.4835,0.58845934,0.26326904,-0.012117949,25,0,10,1.4159762,-0.37763986
394,5588.2457,204.97941,0.46519699,-0.35266274,-0.27478086,25,0,108,16.511282,-3.044452
395,676.62934,208.56185,0.39918789,-0.80520624,0.33696594,25,0,13,2.0114453,-0.75877056
396,4301.1473,208.41156,0.54532144,-0.12395059,-0.061538535,25,0,12,2.0836194,-0.79704596
397,5630.6827,208.18212,0.48564877,-0.91390508,-0.18608174,25,0,7,1.0294408,-0.0315034
398,1853.8704,209.46536,0.47270126,-0.8018499,0.11318914,25,0,16,2.4678211,-0.98078419
399,5471.3478,208.85483,0.51329313,-0.77725291,-0.77148927,25,0,7,1.0625436,-0.065866931
400,1924.2836,210.25411,0.43388085,-0.74617219,0.068362601,25,0,9,1.3617703,-0.33525962
401,3666.6186,210.60762,0.52403913,-0.92521882,-0.27674918,25,0,23,3.4691832,-1.3505681
402,3767.2137,210.01132,0.53277971,-0.35725856,0.038264946,25,0,20,2.9572999,-1.1772384
403,4649.2983,210.11415,0.52544523,-0.59701395,-0.1504752,25,0,18,2.6814222,-1.070913
404,675.5774,209.57017,0.48880788,-0.97420073,0.66050492,25,0,11,1.8596139,-0.67355696
405,6024.7924,212.2067,0.50993217,0.042184681,-0.07290198,25,0,10,1.6934491,-0.57193039
406,6264.2831,212.28155,0.46146159,0.095989697,-0.38010376,25,0,74,10.374358,-2.5399031
407,936.31556,213.33062,0.62241606,-0.9117651,0.024503815,25,0,9,1.4604281,-0.41120047
408,2334.3121,212.0446,0.4775928,-0.47135803,0.30659074,25,0,23,3.076973,-1.2203092
409,3608.3063,213.10217,0.41375864,-0.95562077,-0.71491434,25,0,6,1.1350744,-0.1375608
410,6124.3864,213.53813,0.44509839,0.27140453,-0.28515473,25,0,95,11.538608,-2.6553835
411,2741.5316,214.07797,0.49622212,-0.79934394,0.10676458,25,0,20,2.6256211,-1.0480801
412,3168.4235,213.9615,0.50393942,-0.94297338,-0.10860269,25,0,62,8.8385029,-2.3659468
413,4882.3427,214.35532,0.37047744,-0.22238967,-0.21093789,25,0,10,1.8810736,-0.68601447
414,5142.9388,214.11609,0.44035344,-0.24855448,-0.17841196,25,0,66,10.389994,-2.5415382
415,5596.3148,214.35733,0.56102635,0.17364658,-0.53231944,25,0,10,1.3771988,-0.3474916
416,2927.7057,214.45749,0.50427176,-0.4243969,0.067613515,25,0,9,1.2618111,-0.25248589
417,6203.7653,215.44614,0.56474358,0.588359,-0.21378907,25,0,10,1.6095693,-0.51677421
418,8161.509,215.2432,0.44972797,0.70128214,-0.21682648,25,0,18,2.7623179,-1.1031841
419,2836.0588,216.72508,0.56765385,-0.87263393,-0.10750523,25,0,11,1.3611196,-0.33474074
420,4069.0289,216.76188,0.5542909,-0.30056137,0.15253012,25,0,8,1.3119377,-0.29478302
421,7386.1499,216.0655,0.41346919,0.6517235,-0.21457805,25,0,29,3.4808891,-1.3542255
422,5314.0503,217.56752,0.49060577,-0.12577137,-0.17194011,25,0,124,18.99119,-3.1963804
423,2835.4934,217.06976,0.38163502,-0.39518338,0.2863706,25,0,9,1.0321311,-0.034337135
424,4822.3729,218.04122,0.48726226,-0.45837289,-0.21357988,25,0,867,128.03635,-5.2683332
425,4909.9447,218.24347,0.47639739,-0.66495311,-0.51475936,25,0,12,1.939859,-0.71942543
426,5534.2385,218.15162,0.680829,0.20917174,-0.1719503,25,0,10,1.4463887,-0.40071257
427,4744.0381,219.76661,0.43672577,0.0032612791,0.46010692,25,0,9,1.5610378,-0.48353353
428,3817.2083,221.99319,0.44139176,-0.10947594,-0.32020993,25,0,7,1.0983367,-0.10183874
429,1872.5004,223.19102,0.4370368,-0.47510335,0.57818079,25,0,30,4.0211449,-1.5108743
430,4986.0889,224.20963,0.50427176,-0.32839561,-0.24627263,25,0,17,2.5236223,-1.0050609
431,9299.336,225.32147,0.41332915,0.72234154,0.17124588,25,0,6,1.1729072,-0.17315916
432,1050.9102,226.44567,0.46296218,-0.99672717,0.65186427,25,0,7,1.3089534,-0.29231047
433,1726.2747,225.98211,0.51920405,-0.79567701,0.38927893,25,0,14,1.9258195,-0.71153896
434,4078.893,225.94729,0.47645193,-0.59008729,-0.064022535,25,0,47,7.3769803,-2.1696966
435,8122.5115,227.1739,0.43388085,0.75531083,-0.14061873,25,0,9,1.3617703,-0.33525962
436,1870.114,229.92982,0.42894178,-0.51387107,0.42160541,25,0,20,2.8255394,-1.1277534
437,9075,229.79977,0.50148569,0.74845344,0.21934546,25,0,13,2.2053323,-0.85868509
438,1692.1367,230.51021,0.46307333,-0.98722541,0.18102583,25,0,2158,285.18521,-6.1378175
439,2224.8,230.36971,0.5748912,-0.73199993,-0.085372799,25,0,8,1.2912791,-0.27755029
440,6224.5206,229.93525,0.40802174,0.15226775,-0.27752746,25,0,131,17.933851,-3.1341839
441,7940.4968,230.36907,0.44187625,0.73950452,-0.2642059,25,0,34,4.2856731,-1.5800476
442,9491.1128,231.34159,0.67560224,0.83037657,0.4031577,25,0,7,1.2781843,-0.26648369
443,3310.3841,232.52153,0.49589202,-0.47551566,0.23579765,25,0,12,2.1996577,-0.85588775
444,6427.0595,233.15683,0.45674073,0.057843044,-0.28598123,25,0,60,8.1597166,-2.2791877
445,5852.2839,234.01016,0.60855442,-0.22504522,-0.30568514,25,0,8,1.194955,-0.19337887
446,7320.696,234.35915,0.42378445,0.37593105,-0.29897905,25,0,335,43.292118,-4.0910221
447,914.40878,235.72427,0.51013922,-0.97781485,0.16582187,25,0,15,2.3461084,-0.9258702
448,2597.0492,234.33015,0.57643184,-0.34312329,0.40718055,25,0,14,1.944883,-0.72223369
449,4393.2058,234.99208,0.52071628,-0.33495131,-0.33688972,25,0,10,1.6292832,-0.52999144
450,6476.6527,235.64361,0.40557556,-0.093162306,0.032890239,25,0,8,1.3447466,-0.32160113
451,8715.5945,235.72742,0.46773533,0.75819927,0.033537976,25,0,19,2.6235814,-1.0472364
452,517.88951,234.90558,0.48555401,-0.45762005,0.78195134,25,0,22,3.4009376,-1.3289966
453,3883.6366,235.73508,0.56018231,-0.69668627,-0.15848298,25,0,24,3.380573,-1.3224758
454,7808.8451,238.06712,0.53883266,0.53042251,-0.11606726,25,0,8,1.2089943,-0.20606061
455,913.41509,236.80311,0.50427177,-0.64072269,0.60239246,25,0,13,1.8927166,-0.692714
456,1805.1552,238.01946,0.45464937,-0.87984204,0.31377447,25,0,174,23.492123,-3.4273056
457,5303.2646,238.14024,0.46236559,-0.38070199,-0.26245911,25,0,27,3.9646933,-1.495524
458,6136.8214,238.2577,0.37485745,0.12977704,-0.20768102,25,0,6,1.0103773,-0.011208938
459,6213.8384,238.96543,0.6182965,0.79123187,0.046070514,25,0,9,1.2006295,-0.1985225
460,7809.8487,238.50345,0.49821452,0.74663281,-0.3762094,25,0,7,1.0947018,-0.098239548
461,5887.9896,239.92963,0.58252709,-0.14716305,-0.04170363,25,0,18,2.7827704,-1.1111934
462,7308.3661,241.15175,0.33805334,0.42624289,-0.19340091,25,0,9,1.165193,-0.16599463
463,7067.6046,243.45502,0.46284101,0.15267959,-0.36498757,25,0,41,5.5645084,-1.863567
464,5397.112,244.88617,0.30394626,-0.039703626,0.084970055,25,0,5,1.196256,-0.19456036
465,8316.7985,244.27991,0.4242933,0.99890119,-0.28004535,25,0,15,2.24949,-0.88021018
466,1796.6839,246.19102,0.43868533,-0.87850708,0.32925953,25,0,17,2.2447603,-0.87792492
467,3404.0084,246.26577,0.55514645,-0.60931283,-0.088525418,25,0,7,1.0097268,-0.010509668
468,5092.2374,245.88825,0.43623842,-0.34623137,-0.34841492,25,0,22,3.2297487,-1.2729218
469,4082.6201,247.4427,0.67020482,-0.53188217,-0.4747621,25,0,11,1.5597366,-0.48262816
470,8765.1157,249.7207,0.54625697,0.58801204,-0.078475055,25,0,14,2.2187212,-0.86525681
471,3430.8126,251.72662,0.39369604,-0.44267648,-0.1611743,25,0,7,1.2313986,-0.22599662
472,7581.6058,251.8828,0.44748622,0.14046943,-0.35628333,25,0,21,2.4714561,-0.98238223
473,98.659485,252.10068,0.28253629,-0.33917814,0.91204911,25,0,7,1.2869058,-0.27386687
474,2524.9502,253.39589,0.4544214,-0.97457057,0.036259747,25,0,13,2.1003492,-0.80572876
475,5147.5411,253.2875,0.41288369,-0.62973768,-0.69503836,25,0,5,1.0274011,-0.029350055
476,6774.9218,253.06918,0.44432566,0.50488126,0.070639206,25,0,14,1.9434938,-0.72145792
477,7882.5695,253.18053,0.46433321,0.82311666,-0.075374162,25,0,29,3.4584844,-1.3472146
478,2350.3679,254.48408,0.43530962,-0.87057942,0.076643426,25,0,53,7.5521603,-2.195178
479,4036.6366,254.0126,0.46759144,-0.56696516,-0.19336905,25,0,123,18.50032,-3.1679481
480,4565.082,253.51632,0.32586835,-0.19620728,-0.088278708,25,0,16,2.7429605,-1.0955489
481,7232.2507,254.74212,0.44984572,0.63189209,-0.22997591,25,0,14,1.9870013,-0.74549538
482,506.70352,254.94047,0.49792673,-0.89603561,-0.081790759,25,0,7,1.2778903,-0.26623395
483,8743.9746,255.22049,0.33475373,0.59828198,-0.37086296,25,0,8,1.2671918,-0.25710586
484,3209.1238,256.09511,0.48239676,-0.74349475,-0.041634052,25,0,261,39.25684,-3.9847883
485,8112.0709,257.08263,0.45906664,0.60681593,0.013651939,25,0,455,60.02977,-4.4459167
486,506.39074,256.11939,0.51833849,-0.52148777,0.51981462,25,0,8,1.6075295,-0.51539739
487,2965.8057,257.4322,0.57876507,-0.36409032,0.11776626,25,0,8,1.1779312,-0.1777998
488,3086.2966,256.59056,0.36416653,-0.60737866,0.15676254,25,0,9,1.4560548,-0.40794431
489,3393.8037,257.7306,0.53696146,-0.4739795,-0.029302083,25,0,19,2.8496268,-1.13697
490,5155.2716,256.74547,0.4787134,-0.45175111,-0.24007732,25,0,11,1.7405913,-0.60174201
491,8464.8728,257.6427,0.47966176,0.39712054,-0.085284414,25,0,10,1.3581355,-0.33235772
492,2468.1561,258.2262,0.57876507,-0.51255953,-0.20643903,25,0,9,1.1779312,-0.1777998
493,4853.4496,259.15344,0.48880788,-0.47451484,-0.28066709,25,0,11,1.8596139,-0.67355696
494,6204.4771,258.73924,0.37647828,0.23148939,-0.15931348,25,0,20,3.1388054,-1.241911
495,6215.3261,258.99669,0.4064418,-0.1326534,-0.19571981,25,0,54,7.9767342,-2.2545628
496,1370.0429,259.80566,0.42977192,-0.9865309,0.45408467,25,0,39,5.7106652,-1.8917168
497,3757.3357,261.00224,0.50513596,-0.32237008,0.020388179,25,0,13,1.7095283,-0.58219075
498,4699.7532,260.93078,0.55597897,-0.81734365,-0.23310427,25,0,16,2.3434181,-0.92462446
499,5344.6361,261.58287,0.47904689,-0.38505179,-0.19394311,25,0,72,11.06878,-2.6102494
500,4406.4797,262.55365,0.49050736,-0.1623641,-0.22843095,25,0,7,1.1427886,-0.14491479
501,5278.4938,261.75961,0.45639658,-0.561773,-0.21694332,25,0,93,13.609782,-2.8346279
502,5597.0335,262.61874,0.63820367,0.6451593,-0.085482416,25,0,11,1.4717773,-0.41960527
503,8997.4405,262.8639,0.3731172,0.82353818,0.12751633,25,0,5,1.0962969,-0.099820472
504,3686.7173,262.69666,0.40678027,-0.26191774,0.082730089,25,0,16,2.4580672,-0.97648437
505,4406.4407,262.43441,0.49050736,-0.47282189,-0.10974673,25,0,7,1.1427886,-0.14491479
506,4460.2732,263.49185,0.5114818,-0.4925023,-0.060606061,25,0,10,1.806797,-0.64227342
507,5190.5314,263.35048,0.46137629,-0.42724994,-0.33054664,25,0,10,1.7074885,-0.58089449
508,2106.3772,264.60422,0.58879005,-0.096706942,0.025337732,25,0,9,1.1836058,-0.1830177
509,4011.9948,264.40191,0.83265209,-0.51583779,-0.026257946,25,0,7,1.0007113,-0.00077203332
510,5924.5253,263.77303,0.43000732,0.094061561,-0.20719407,25,0,374,52.072483,-4.2915207
511,8289.8079,264.49809,0.47109015,0.92631704,-0.035979632,25,0,600,73.96624,-4.6725839
512,8998.2732,264.14885,0.58879005,0.9789539,0.1406538,25,0,7,1.1836058,-0.1830177
513,4711.1332,265.02761,0.47613324,-0.56407923,-0.074994652,25,0,8,1.3363817,-0.31482628
514,7054.8986,265.38118,0.46130117,0.55052316,-0.25086484,25,0,6,1.0180916,-0.019467092
515,8238.0233,265.70967,0.47963202,0.81746322,-0.14564236,25,0,47,5.6855707,-1.8869352
516,5201.3203,266.17791,0.49967475,-0.36225516,-0.2895137,25,0,105,15.12944,-2.9495572
